iteration,l1_loss,ssim,total_loss,ema_loss,num_gaussians
396300,0.0354447,0.8151240,0.0952172,0.0751381,3273550
396400,0.0288306,0.8167549,0.0905964,0.0971229,3273550
396500,0.0449461,0.8552666,0.0848610,0.0850969,3273550
396600,0.0492538,0.8427514,0.0924517,0.0771533,3273550
396700,0.0426368,0.8766931,0.0749048,0.0759309,3273550
396800,0.0514460,0.8064796,0.1082757,0.0798872,3273550
396900,0.0406427,0.9079280,0.0612144,0.0705280,3273550
397000,0.0353123,0.9045386,0.0593720,0.0722152,3273550
397100,0.0265791,0.8572780,0.0730362,0.0772827,3273550
397200,0.0205755,0.9170290,0.0455337,0.0623088,3273550
397300,0.0437905,0.7731500,0.1170143,0.0980766,3273550
397400,0.0456786,0.8314089,0.0948436,0.0947658,3273550
397500,0.0519522,0.7727410,0.1220750,0.0990989,3273550
397600,0.0407581,0.8701445,0.0763970,0.0730597,3273550
397700,0.0218983,0.9403853,0.0369848,0.0520175,3273550
397800,0.0538639,0.7900567,0.1162957,0.1098516,3273550
397900,0.0258225,0.8807963,0.0631750,0.0814745,3273550
398000,0.0300752,0.9094092,0.0542815,0.0709282,3273550
398100,0.0343081,0.8972124,0.0616999,0.0647532,3273550
398200,0.0404742,0.7793192,0.1125568,0.0871868,3273550
398300,0.0467857,0.8785729,0.0766423,0.0735706,3273550
398400,0.0328557,0.8910092,0.0633098,0.0751985,3273550
398500,0.0246901,0.8724936,0.0658166,0.0653678,3273550
398600,0.0218648,0.8777731,0.0620096,0.0708936,3273550
398700,0.0391781,0.8703657,0.0753606,0.0744037,3273550
398800,0.0335987,0.8807141,0.0678736,0.0684439,3273550
398900,0.0529528,0.7310820,0.1393389,0.0968635,3273550
399000,0.0227158,0.8170089,0.0868260,0.0746835,3273550
399100,0.0409711,0.8802865,0.0724680,0.0733580,3273550
399200,0.0414848,0.8447709,0.0869825,0.0778033,3273550
399300,0.0311189,0.8313002,0.0861513,0.0754254,3273550
399400,0.0447881,0.8723256,0.0779426,0.0747101,3273550
399500,0.0373800,0.8358418,0.0880913,0.0791905,3273550
399600,0.0513237,0.9016805,0.0701220,0.0709975,3273550
399700,0.0159201,0.9313750,0.0370021,0.0600976,3273550
399800,0.0350501,0.8743799,0.0712781,0.0721961,3273550
399900,0.0352283,0.9047633,0.0592317,0.0757841,3273550
400000,0.0191358,0.8820071,0.0586786,0.0741597,3273550
400100,0.0429845,0.8319364,0.0930161,0.0882332,3273550
400200,0.0406191,0.8175903,0.0973353,0.0784994,3273550
400300,0.0439356,0.7602341,0.1222677,0.1114751,3273550
400400,0.0403020,0.8608353,0.0798471,0.0757176,3273550
400500,0.0459223,0.7314494,0.1349736,0.0939681,3273550
400600,0.0666283,0.7083019,0.1566563,0.0957489,3273550
400700,0.0161351,0.9022309,0.0487887,0.0719961,3273550
400800,0.0346706,0.8787726,0.0692933,0.0717573,3273550
400900,0.0285731,0.8959432,0.0587666,0.0621726,3273550
401000,0.0317496,0.8925792,0.0620181,0.0692361,3273550
401100,0.0426364,0.7853326,0.1114488,0.0885430,3273550
401200,0.0216680,0.9000480,0.0529816,0.0682101,3273550
401300,0.0378509,0.8638982,0.0771513,0.0832391,3273550
401400,0.0182286,0.9098535,0.0469958,0.0683400,3273550
401500,0.0383183,0.8865221,0.0683822,0.0813325,3273550
401600,0.0498080,0.7976686,0.1108174,0.0859256,3273550
401700,0.0416669,0.8713351,0.0764661,0.0791705,3273550
401800,0.0323065,0.8939044,0.0618221,0.0670352,3273550
401900,0.0412434,0.8811918,0.0722693,0.0792865,3273550
402000,0.0134840,0.9385241,0.0326808,0.0611237,3273550
402100,0.0505655,0.8401071,0.0942965,0.0965500,3273550
402200,0.0502313,0.8208852,0.1017847,0.0860346,3273550
402300,0.0536350,0.6716241,0.1635314,0.1046135,3273550
402400,0.0406610,0.8355435,0.0901792,0.0793082,3273550
402500,0.0286956,0.8747549,0.0673154,0.0651185,3273550
402600,0.0356380,0.8579961,0.0781843,0.0717257,3273550
402700,0.0359660,0.9049711,0.0595912,0.0734964,3273550
402800,0.0273378,0.8976707,0.0573344,0.0608480,3273550
402900,0.0479613,0.8299680,0.0967896,0.0827104,3273550
403000,0.0300586,0.8741213,0.0683866,0.0812361,3273550
403100,0.0614352,0.7225761,0.1478307,0.1050160,3273550
403200,0.0442030,0.8701803,0.0784497,0.0809921,3273550
403300,0.0506672,0.8927222,0.0733114,0.0713741,3273550
403400,0.0249136,0.9046812,0.0530757,0.0676455,3273550
403500,0.0582097,0.7804919,0.1227291,0.0973212,3273550
403600,0.0316990,0.9149145,0.0530536,0.0785086,3273550
403700,0.0388081,0.8203990,0.0951252,0.1059523,3273550
403800,0.0281874,0.9062139,0.0544269,0.0693527,3273550
403900,0.0186096,0.9519942,0.0303681,0.0638636,3273550
404000,0.0398051,0.8885239,0.0684735,0.0692806,3273550
404100,0.0321859,0.9114450,0.0547335,0.0765264,3273550
404200,0.0339699,0.8375130,0.0853768,0.0764942,3273550
404300,0.0222559,0.8932118,0.0560688,0.0696686,3273550
404400,0.0418352,0.8207355,0.0968069,0.0833256,3273550
404500,0.0324918,0.8706743,0.0712254,0.0925250,3273550
404600,0.0603692,0.7893460,0.1204831,0.0879198,3273550
404700,0.0319643,0.8714349,0.0706046,0.0748340,3273550
404800,0.0510332,0.8012358,0.1101256,0.0930948,3273550
404900,0.0527224,0.7707241,0.1233438,0.1095353,3273550
405000,0.0441741,0.8405257,0.0902942,0.0715553,3273550
405100,0.0225873,0.8893157,0.0578261,0.0773723,3273550
405200,0.0388677,0.8706930,0.0750434,0.0802985,3273550
405300,0.0200343,0.8911461,0.0555621,0.0883180,3273550
405400,0.0342794,0.8894189,0.0648001,0.0810416,3273550
405500,0.0410474,0.8049788,0.1026369,0.0828720,3273550
405600,0.0366824,0.8884318,0.0666367,0.0833262,3273550
405700,0.0397052,0.8671398,0.0769672,0.0716891,3273550
405800,0.0442418,0.8941730,0.0688759,0.0604159,3273550
405900,0.0463285,0.7630335,0.1225837,0.1028626,3273550
406000,0.0378693,0.8692844,0.0750078,0.0768253,3273550
406100,0.0372166,0.8345569,0.0885072,0.0962932,3273550
406200,0.0449047,0.8729767,0.0777522,0.0751820,3273550
406300,0.0434600,0.8361201,0.0916280,0.0757937,3273550
406400,0.0351867,0.9040170,0.0595052,0.0640615,3273550
406500,0.0347898,0.8631948,0.0755960,0.0890766,3273550
406600,0.0337465,0.8540949,0.0786099,0.0742289,3273550
406700,0.0283276,0.8558477,0.0746575,0.0712567,3273550
406800,0.0315737,0.8883896,0.0635884,0.0667808,3273550
406900,0.0520868,0.8126862,0.1061776,0.0843824,3273550
407000,0.0467789,0.8152975,0.1019483,0.0937945,3273550
407100,0.0473501,0.8175662,0.1013836,0.0980592,3273550
407200,0.0316549,0.7949441,0.1010153,0.0930369,3273550
407300,0.0367202,0.9136793,0.0565604,0.0803201,3273550
407400,0.0238721,0.9322625,0.0414182,0.0671920,3273550
407500,0.0514700,0.8425492,0.0938623,0.0760503,3273550
407600,0.0477284,0.8041012,0.1069965,0.0962298,3273550
407700,0.0250210,0.9025997,0.0539727,0.0764631,3273550
407800,0.0491535,0.7690436,0.1218746,0.0962065,3273550
407900,0.0478653,0.8693207,0.0809909,0.0693679,3273550
408000,0.0379280,0.8933537,0.0654154,0.0711735,3273550
408100,0.0221377,0.8619393,0.0685069,0.0711772,3273550
408200,0.0392388,0.9010837,0.0631098,0.0798367,3273550
408300,0.0321778,0.8807979,0.0669876,0.0794788,3273550
408400,0.0493446,0.8830155,0.0764006,0.0849938,3273550
408500,0.0421042,0.8643155,0.0795363,0.0893566,3273550
408600,0.0443001,0.8607046,0.0822982,0.0776282,3273550
408700,0.0390666,0.7782178,0.1121529,0.0999541,3273550
408800,0.0420783,0.8887811,0.0697346,0.0709607,3273550
408900,0.0262638,0.9131753,0.0504882,0.0670064,3273550
409000,0.0573636,0.7806962,0.1221397,0.0904131,3273550
409100,0.0326922,0.8810408,0.0671990,0.0729584,3273550
409200,0.0189809,0.9142945,0.0456707,0.0631243,3273550
409300,0.0386200,0.8770781,0.0723408,0.0739106,3273550
409400,0.0331858,0.8044559,0.0981291,0.0922197,3273550
409500,0.0429334,0.8162402,0.0992640,0.0879151,3273550
409600,0.0480240,0.8297307,0.0969221,0.0740063,3273550
409700,0.0507410,0.8575349,0.0874306,0.0898427,3273550
409800,0.0527980,0.8686767,0.0842081,0.0802824,3273550
409900,0.0343382,0.8678240,0.0734733,0.0947196,3273550
410000,0.0554264,0.7037094,0.1517721,0.1029661,3273550
410100,0.0264449,0.8710976,0.0674279,0.0724032,3273550
410200,0.0536326,0.7622656,0.1272733,0.1055265,3273550
410300,0.0421066,0.8873684,0.0703166,0.0862075,3273550
410400,0.0462800,0.8186922,0.1002911,0.0903273,3273550
410500,0.0458777,0.7701584,0.1194633,0.1045132,3273550
410600,0.0337423,0.8689567,0.0726627,0.0736128,3273550
410700,0.0400159,0.8895540,0.0681879,0.0737153,3273550
410800,0.0147180,0.9351119,0.0347860,0.0549541,3273550
410900,0.0213888,0.8943557,0.0550910,0.0623878,3273550
411000,0.0544883,0.6336460,0.1792346,0.1315382,3273550
411100,0.0192020,0.9213499,0.0429812,0.0653069,3273550
411200,0.0330534,0.8737911,0.0703156,0.0822876,3273550
411300,0.0362310,0.8170940,0.0949010,0.0827442,3273550
411400,0.0460856,0.8610348,0.0832375,0.0918723,3273550
411500,0.0425861,0.8585747,0.0821218,0.0806391,3273550
411600,0.0291278,0.8806221,0.0652278,0.0739029,3273550
411700,0.0186797,0.9310224,0.0387989,0.0643879,3273550
411800,0.0210754,0.8741914,0.0629687,0.0707704,3273550
411900,0.0647170,0.7967295,0.1201384,0.0908123,3273550
412000,0.0300547,0.9040977,0.0563938,0.0639083,3273550
412100,0.0654238,0.7940336,0.1216408,0.0890398,3273550
412200,0.0440450,0.8561639,0.0839614,0.0788382,3273550
412300,0.0434109,0.8543012,0.0843261,0.0724711,3273550
412400,0.0601499,0.6705393,0.1678742,0.1126921,3273550
412500,0.0436091,0.8016202,0.1055173,0.0812559,3273550
412600,0.0296566,0.9002498,0.0576941,0.0716030,3273550
412700,0.0422512,0.9090153,0.0617446,0.0696700,3273550
412800,0.0467618,0.8364098,0.0934932,0.0820854,3273550
412900,0.0415921,0.8661032,0.0785140,0.0725998,3273550
413000,0.0350169,0.8269862,0.0902157,0.0932679,3273550
413100,0.0445255,0.8330158,0.0935090,0.0812432,3273550
413200,0.0318985,0.8786131,0.0676938,0.0773101,3273550
413300,0.0339066,0.9202798,0.0522321,0.0758556,3273550
413400,0.0192813,0.9347735,0.0376594,0.0608714,3273550
413500,0.0414722,0.8981138,0.0656378,0.0645609,3273550
413600,0.0316304,0.9244882,0.0491830,0.0622379,3273550
413700,0.0321195,0.8636734,0.0738023,0.0833469,3273550
413800,0.0185658,0.8855360,0.0569251,0.0793518,3273550
413900,0.0112696,0.9665188,0.0201543,0.0503855,3273550
414000,0.0477098,0.8294523,0.0968450,0.0861457,3273550
414100,0.0647346,0.6530890,0.1776051,0.1159981,3273550
414200,0.0408099,0.8783634,0.0731406,0.0632013,3273550
414300,0.0323161,0.9044746,0.0575998,0.0725050,3273550
414400,0.0426529,0.8365353,0.0909776,0.0834301,3273550
414500,0.0375060,0.8918449,0.0657656,0.0809564,3273550
414600,0.0177509,0.9505669,0.0304238,0.0527875,3273550
414700,0.0348580,0.8769364,0.0701403,0.0800082,3273550
414800,0.0318032,0.8782732,0.0677726,0.0748509,3273550
414900,0.0212252,0.9062023,0.0502542,0.0686874,3273550
415000,0.0363743,0.9072127,0.0589395,0.0870082,3273550
415100,0.0218015,0.9098719,0.0491321,0.0611730,3273550
415200,0.0357519,0.9051056,0.0594089,0.0848496,3273550
415300,0.0292283,0.8907747,0.0612271,0.0863743,3273550
415400,0.0389583,0.8840587,0.0697515,0.0707368,3273550
415500,0.0453024,0.8248688,0.0972339,0.0824595,3273550
415600,0.0147069,0.9258209,0.0384958,0.0514787,3273550
415700,0.0165167,0.9262056,0.0394278,0.0633264,3273550
415800,0.0309102,0.9072341,0.0556525,0.0640421,3273550
415900,0.0505847,0.8886883,0.0748755,0.0794770,3273550
416000,0.0546404,0.7746769,0.1229135,0.0989778,3273550
416100,0.0426254,0.7837217,0.1120866,0.0829732,3273550
416200,0.0605087,0.6952810,0.1581928,0.1076938,3273550
416300,0.0196516,0.8887386,0.0562955,0.0705119,3273550
416400,0.0323386,0.8548145,0.0774774,0.0820782,3273550
416500,0.0414536,0.8325726,0.0918431,0.0808278,3273550
416600,0.0277500,0.9019549,0.0558681,0.0617235,3273550
416700,0.0355400,0.9007997,0.0610041,0.0858961,3273550
416800,0.0453231,0.8542103,0.0855098,0.0810188,3273550
416900,0.0421699,0.8428887,0.0881465,0.0664952,3273550
417000,0.0323671,0.8825563,0.0663978,0.0799763,3273550
417100,0.0171710,0.9191306,0.0426504,0.0593042,3273550
417200,0.0300543,0.8708104,0.0697084,0.0842026,3273550
417300,0.0254765,0.9023908,0.0543296,0.0747697,3273550
417400,0.0292667,0.8716193,0.0689123,0.0759229,3273550
417500,0.0253528,0.8842211,0.0615232,0.0680329,3273550
417600,0.0311784,0.8972218,0.0598183,0.0592615,3273550
417700,0.0708609,0.6334976,0.1891175,0.1255687,3273550
417800,0.0423645,0.8744860,0.0756243,0.0673975,3273550
417900,0.0387834,0.9066315,0.0606175,0.0656658,3273550
418000,0.0288958,0.8705193,0.0691298,0.0782490,3273550
418100,0.0230312,0.9021890,0.0529431,0.0772004,3273550
418200,0.0384643,0.7310692,0.1306509,0.1034539,3273550
418300,0.0571916,0.8149965,0.1083164,0.0797373,3273550
418400,0.0357736,0.8737494,0.0719644,0.0744095,3273550
418500,0.0416028,0.8485447,0.0855438,0.0776835,3273550
418600,0.0335701,0.9174631,0.0531568,0.0698689,3273550
418700,0.0446736,0.8635092,0.0814005,0.0848020,3273550
418800,0.0286021,0.8797437,0.0652638,0.0725938,3273550
418900,0.0281650,0.8631188,0.0716515,0.0825500,3273550
419000,0.0374661,0.6423817,0.1655270,0.1139238,3273550
419100,0.0248798,0.8859568,0.0605452,0.0656205,3273550
419200,0.0425226,0.8646160,0.0796671,0.0768375,3273550
419300,0.0393390,0.8346252,0.0897533,0.0807995,3273550
419400,0.0306796,0.9043846,0.0566539,0.0708372,3273550
419500,0.0350255,0.8830376,0.0678003,0.0781013,3273550
419600,0.0415948,0.7907915,0.1086403,0.0938449,3273550
419700,0.0318997,0.8887618,0.0636351,0.0752021,3273550
419800,0.0343934,0.8752103,0.0705519,0.0922180,3273550
419900,0.0391475,0.9015793,0.0628568,0.0640342,3273550
420000,0.0354797,0.8665296,0.0746759,0.1035696,3273550
420100,0.0264000,0.9083544,0.0524983,0.0618686,3273550
420200,0.0441344,0.8610954,0.0820424,0.0694451,3273550
420300,0.0236449,0.9274558,0.0432046,0.0553558,3273550
420400,0.0374479,0.8942634,0.0647634,0.0632961,3273550
420500,0.0314677,0.8992023,0.0591997,0.0607270,3273550
420600,0.0328406,0.8308133,0.0873791,0.0714361,3273550
420700,0.0296709,0.9191251,0.0501525,0.0679044,3273550
420800,0.0512286,0.7992638,0.1110316,0.0919470,3273550
420900,0.0353643,0.8833965,0.0678600,0.0834276,3273550
421000,0.0446604,0.8508574,0.0864533,0.0722742,3273550
421100,0.0371975,0.8552319,0.0802258,0.0803849,3273550
421200,0.0470466,0.7693779,0.1204768,0.1000612,3273550
421300,0.0269035,0.8814594,0.0635584,0.0668470,3273550
421400,0.0435631,0.8637422,0.0806410,0.0925931,3273550
421500,0.0204097,0.8943490,0.0545062,0.0720505,3273550
421600,0.0330923,0.8786916,0.0683787,0.0845587,3273550
421700,0.0538188,0.7140480,0.1466721,0.1090973,3273550
421800,0.0441553,0.8721415,0.0776366,0.0861416,3273550
421900,0.0424242,0.8966604,0.0667903,0.0856728,3273550
422000,0.0444576,0.8094834,0.1028812,0.0955686,3273550
422100,0.0403565,0.8463584,0.0856705,0.0857314,3273550
422200,0.0518446,0.8658195,0.0847790,0.0827665,3273550
422300,0.0280248,0.7923226,0.0998858,0.0935192,3273550
422400,0.0408801,0.9045818,0.0626953,0.0665435,3273550
422500,0.0368674,0.8609617,0.0777358,0.0722269,3273550
422600,0.1066904,0.5119253,0.2592441,0.1504008,3273550
422700,0.0233758,0.9057415,0.0517289,0.0730313,3273550
422800,0.0426438,0.7864698,0.1109984,0.0939088,3273550
422900,0.0289476,0.8188624,0.0898236,0.0840763,3273550
423000,0.0488202,0.7491091,0.1296484,0.0908036,3273550
423100,0.0216781,0.9011347,0.0525530,0.0733213,3273550
423200,0.0205426,0.9170578,0.0455024,0.0563938,3273550
423300,0.0428600,0.8790134,0.0741106,0.0780226,3273550
423400,0.0469269,0.8234931,0.0987589,0.0796444,3273550
423500,0.0390580,0.8622631,0.0785296,0.0886211,3273550
423600,0.0449325,0.8871861,0.0720851,0.0786189,3273550
423700,0.0422118,0.8054426,0.1031501,0.0994364,3273550
423800,0.0506862,0.7914138,0.1138462,0.0898786,3273550
423900,0.0373098,0.9084373,0.0590110,0.0653083,3273550
424000,0.0289418,0.8311706,0.0848969,0.0799000,3273550
424100,0.0483765,0.9210691,0.0605982,0.0732751,3273550
424200,0.0476578,0.7563275,0.1260637,0.1107401,3273550
424300,0.0336777,0.8322664,0.0873001,0.0797118,3273550
424400,0.0399355,0.8511437,0.0835038,0.0836083,3273550
424500,0.0221302,0.8500828,0.0732450,0.0795089,3273550
424600,0.0422224,0.8482274,0.0860425,0.0826854,3273550
424700,0.0278966,0.8947518,0.0588373,0.0644149,3273550
424800,0.0510306,0.8082623,0.1073134,0.0857077,3273550
424900,0.0289131,0.8858221,0.0630190,0.0722322,3273550
425000,0.0400511,0.8897148,0.0681447,0.0977383,3273550
425100,0.0337677,0.8338766,0.0867100,0.0794698,3273550
425200,0.0444426,0.8889731,0.0710763,0.0741225,3273550
425300,0.0343980,0.8769722,0.0698499,0.0928384,3273550
425400,0.0288249,0.8951937,0.0592174,0.0802478,3273550
425500,0.0483449,0.7878404,0.1138708,0.0841145,3273550
425600,0.0442845,0.8385480,0.0911515,0.0758333,3273550
425700,0.0422266,0.8414785,0.0887446,0.0689799,3273550
425800,0.0426301,0.8375700,0.0905501,0.0763711,3273550
425900,0.0585115,0.7355741,0.1408772,0.1031369,3273550
426000,0.0216121,0.8568647,0.0702214,0.0625122,3273550
426100,0.0498824,0.8431703,0.0926613,0.0851776,3273550
426200,0.0217530,0.9147420,0.0471550,0.0600784,3273550
426300,0.0253313,0.8897327,0.0593057,0.0641618,3273550
426400,0.0364209,0.8966784,0.0631812,0.0651265,3273550
426500,0.0223176,0.9187813,0.0458780,0.0569299,3273550
426600,0.0214097,0.8886025,0.0574048,0.0745059,3273550
426700,0.0327222,0.8903070,0.0635105,0.0793481,3273550
426800,0.0329663,0.8996422,0.0599229,0.0667086,3273550
426900,0.0418931,0.8850784,0.0711045,0.0801151,3273550
427000,0.0338185,0.8603793,0.0761393,0.0739827,3273550
427100,0.0504598,0.8218101,0.1015518,0.0764397,3273550
427200,0.0293480,0.9057342,0.0553151,0.0859263,3273550
427300,0.0161502,0.9213660,0.0411437,0.0587493,3273550
427400,0.0289392,0.9005551,0.0571414,0.0580810,3273550
427500,0.0139437,0.9379732,0.0331769,0.0655077,3273550
427600,0.0462863,0.8358439,0.0934342,0.0808625,3273550
427700,0.0453278,0.8084774,0.1038057,0.0882883,3273550
427800,0.0341349,0.8856335,0.0662275,0.0904159,3273550
427900,0.0321943,0.8097537,0.0954151,0.0822420,3273550
428000,0.0187504,0.9342978,0.0375311,0.0769002,3273550
428100,0.0355082,0.8863885,0.0667495,0.0763501,3273550
428200,0.0430659,0.7864698,0.1112516,0.0902627,3273550
428300,0.0466003,0.8389065,0.0923976,0.0800231,3273550
428400,0.0322805,0.8336585,0.0859049,0.0745513,3273550
428500,0.0438021,0.8653989,0.0801217,0.0873095,3273550
428600,0.0275712,0.8564625,0.0739577,0.0592566,3273550
428700,0.0370127,0.9126147,0.0571617,0.0657558,3273550
428800,0.0188320,0.8908517,0.0549585,0.0769825,3273550
428900,0.0248816,0.8942341,0.0572353,0.0653783,3273550
429000,0.0574135,0.7425897,0.1374123,0.0981808,3273550
429100,0.0384520,0.8405808,0.0868388,0.0637734,3273550
429200,0.0395283,0.9046379,0.0618618,0.0743352,3273550
429300,0.0223214,0.8790934,0.0617555,0.0655162,3273550
429400,0.0563012,0.7892290,0.1180892,0.0890092,3273550
429500,0.0405921,0.8597008,0.0804749,0.0750173,3273550
429600,0.0522072,0.8143045,0.1056025,0.0785702,3273550
429700,0.0315553,0.8523277,0.0780021,0.0644528,3273550
429800,0.0293609,0.8626354,0.0725624,0.0747436,3273550
429900,0.0505168,0.8545138,0.0885045,0.0839443,3273550
430000,0.0411509,0.7593079,0.1209674,0.1028400,3273550
430100,0.0351448,0.8787146,0.0696011,0.0762574,3273550
430200,0.0506095,0.7892101,0.1146817,0.0793895,3273550
430300,0.0511077,0.8080342,0.1074510,0.0869742,3273550
430400,0.0339368,0.8589661,0.0767757,0.0778780,3273550
430500,0.0272991,0.8109484,0.0920001,0.0948013,3273550
430600,0.0373077,0.8872603,0.0674805,0.0631422,3273550
430700,0.0197260,0.8839311,0.0582632,0.0869351,3273550
430800,0.0407492,0.9000225,0.0644405,0.0798873,3273550
430900,0.0311310,0.9069455,0.0559004,0.0580480,3273550
431000,0.0212823,0.9197872,0.0448545,0.0735617,3273550
431100,0.0271440,0.9029242,0.0551167,0.0703935,3273550
431200,0.0429629,0.8897569,0.0698750,0.0704525,3273550
431300,0.0412477,0.9062522,0.0622478,0.0670820,3273550
431400,0.0357110,0.9094232,0.0576573,0.0743258,3273550
431500,0.0219803,0.8748627,0.0632431,0.0882168,3273550
431600,0.0484908,0.7681193,0.1218468,0.0959883,3273550
